IL_FUNC_OBJECT_TYPE,IL_SYS_NODE_TYPE,IL_UNIQUE_ID,SYS_INTERNAL_LAST_UPDATED_ON,appIcon,appId,artifactUrl,attributions,audience,board,channel,code,collections,compatibilityLevel,consumerId,contentDisposition,contentEncoding,contentType,createdBy,createdFor,createdOn,creator,description,downloadUrl,framework,gradeLevel,graph_id,idealScreenDensity,idealScreenSize,identifier,keywords,language,lastPublishedBy,lastPublishedOn,lastSubmittedOn,lastUpdatedBy,lastUpdatedOn,license,mediaType,medium,mimeType,name,nodeType,node_id,objectType,os,osId,owner,ownershipType,pkgVersion,posterImage,pragma,prevState,previewUrl,resourceType,s3Key,showNotification,size,status,subject,topic,variants,versionKey,visibility,derived_contentType
Content,DATA_NODE,do_31257982334047846419915,2018-09-03T10:26:10.695+0000,https://ekstep-public-prod.s3-ap-south-1.amazonaws.com/content/do_31257982334047846419915/artifact/1g7iomyevlqloxwgujg_5fxzi9rdf-z6c.thumb.png,prod.diksha.app,https://www.youtube.com/embed/A0clC8odrJc?autoplay=1&enablejsapi=1,,['Learner'],CBSE,in.ekstep,ekstep,,4,3961fd1a-48dd-4993-bbc4-766cd1a7556d,online,identity,Resource,9480,['ncert'],2018-08-30T09:56:06.366+0000,,Resources and Development_3_Mineral and Power Resources_Conservation of Minerals_Minerals and Energy Resources,https://ekstep-public-prod.s3-ap-south-1.amazonaws.com/ecar_files/do_31257982334047846419915/mineral-and-power-resources_conservation-of-minerals_4_1535970370464_do_31257982334047846419915_1.0.ecar,ekstep_ncert_k-12,Class 8,domain,hdpi,normal,do_31257982334047846419915,"['Conservation', ' Mineral', ' Non-renewable', ' Resource', ' Reuse', ' Concentration', ' Consuming', ' Reduce', ' Recycle']",['English'],ekstep,2018-09-03T10:26:10.464+0000,,ekstep,2018-09-03T10:26:10.264+0000,,content,English,video/x-youtube,Mineral and Power Resources_Conservation of Minerals_4,DATA_NODE,575061,Content,['All'],org.ekstep.quiz.app,Flexiguru_www.youtube.com,,1.0,https://ekstep-public-prod.s3-ap-south-1.amazonaws.com/assets/do_31257982334047846419915/1g7iomyevlqloxwgujg_5fxzi9rdf-z6c.png,['external'],Draft,https://www.youtube.com/embed/A0clC8odrJc?autoplay=1&enablejsapi=1,Learn,ecar_files/do_31257982334047846419915/mineral-and-power-resources_conservation-of-minerals_4_1535970370464_do_31257982334047846419915_1.0.ecar,,238577.0,Live,Geography,['Mineral and Power Resources'],"{'spine': {'ecarUrl': 'https://ekstep-public-prod.s3-ap-south-1.amazonaws.com/ecar_files/do_31257982334047846419915/mineral-and-power-resources_conservation-of-minerals_4_1535970370560_do_31257982334047846419915_1.0_spine.ecar', 'size': 238578.0}}",1535970370264,Default,youtube
Content,DATA_NODE,do_312593202250989568222892,2018-10-14T10:49:21.008+0000,https://ntpproductionall.blob.core.windows.net/ntp-content-production/content/do_312593202250989568222892/artifact/dsert-econtent-logo_priority-1_1525849772226.thumb.png,ekstep_portal,https://youtu.be/b_aoekQPWQM?list=PLHt6uGGxqCXJzy6It4JVcCFQvwAmw13vg,"['RIE', ' Mysuru', ' Karnataka', 'India']",['Learner'],CBSE,01248978648941363234,87b2a955-4de9-4ae0-bb21-54d61e1558b7,['do_312593477225652224123273'],4,62e15662-bb09-439f-86e2-d65bd84f3c23,online,identity,Resource,e119d868-0934-4a51-9e6d-9ceb73f87f20,['01248978648941363234'],2018-09-18T07:35:34.154+0000,DSERT eContent,E-Content Programme  on Geography -Agriculture -Types of Agriculture -Episode 3,https://ntpproductionall.blob.core.windows.net/ntp-content-production/ecar_files/do_312593202250989568222892/agriculture-types-of-agriculture_1537257206485_do_312593202250989568222892_1.0.ecar,NCF,Class 8,domain,hdpi,normal,do_312593202250989568222892,"['Irrigation', 'Mixed Farming']",['English'],539,2018-09-18T07:53:26.485+0000,2018-09-18T07:38:12.770+0000,539,2018-09-18T07:53:26.189+0000,Standard YouTube License,content,English,video/x-youtube,Agriculture-Types of Agriculture,DATA_NODE,601690,Content,['All'],org.ekstep.quiz.app,,['createdBy'],1.0,https://ntpproductionall.blob.core.windows.net/ntp-content-production/content/do_312499761322287104110067/artifact/dsert-econtent-logo_priority-1_1525849772226.png,['external'],Review,https://youtu.be/b_aoekQPWQM?list=PLHt6uGGxqCXJzy6It4JVcCFQvwAmw13vg,Learn,ecar_files/do_312593202250989568222892/agriculture-types-of-agriculture_1537257206485_do_312593202250989568222892_1.0.ecar,True,200093.0,Live,Geography,,"{'spine': {'ecarUrl': 'https://ntpproductionall.blob.core.windows.net/ntp-content-production/ecar_files/do_312593202250989568222892/agriculture-types-of-agriculture_1537257206633_do_312593202250989568222892_1.0_spine.ecar', 'size': 200093.0}}",1537257206189,Default,youtube
Content,DATA_NODE,do_31257982202197606429596,2018-09-03T10:25:08.389+0000,https://ekstep-public-prod.s3-ap-south-1.amazonaws.com/content/do_31257982202197606429596/artifact/13fcyopiuu5qk10_neifel0ukh7nbjq5o.thumb.png,prod.diksha.app,https://www.youtube.com/embed/Pb7CjrEmi0A?autoplay=1&enablejsapi=1,,['Learner'],CBSE,in.ekstep,ekstep,,4,3961fd1a-48dd-4993-bbc4-766cd1a7556d,online,identity,Resource,9480,['ncert'],2018-08-30T09:53:25.417+0000,,Our Environment_5_Water_Water,https://ekstep-public-prod.s3-ap-south-1.amazonaws.com/ecar_files/do_31257982202197606429596/water_2_1535970308104_do_31257982202197606429596_1.0.ecar,ekstep_ncert_k-12,Class 8,domain,hdpi,normal,do_31257982202197606429596,"['Water Cycle', ' Terrarium', ' Pitter ', 'patter ', ' Raindrop', ' Float Paper Boat', ' Puddle', ' Water Vapour', ' Haryana', ' River', ' Amazon River', ' Pond', ' Glacier', ' Ocean Body', ' Salty Water', ' Saline Water', ' Dissolved Salt', ' Sodium Chloride', ' Major Sea', ' Lake', ' Atmosphere', ' Condensation', "" Earth's Surface""]",['English'],ekstep,2018-09-03T10:25:08.104+0000,,ekstep,2018-09-03T10:25:07.921+0000,,content,English,video/x-youtube,Water_2,DATA_NODE,574910,Content,['All'],org.ekstep.quiz.app,Examrace_www.youtube.com,,1.0,https://ekstep-public-prod.s3-ap-south-1.amazonaws.com/assets/do_31257982202197606429596/13fcyopiuu5qk10_neifel0ukh7nbjq5o.png,['external'],Draft,https://www.youtube.com/embed/Pb7CjrEmi0A?autoplay=1&enablejsapi=1,Learn,ecar_files/do_31257982202197606429596/water_2_1535970308104_do_31257982202197606429596_1.0.ecar,,677421.0,Live,Geography,['Water'],"{'spine': {'ecarUrl': 'https://ekstep-public-prod.s3-ap-south-1.amazonaws.com/ecar_files/do_31257982202197606429596/water_2_1535970308232_do_31257982202197606429596_1.0_spine.ecar', 'size': 677419.0}}",1535970307921,Default,youtube
Content,DATA_NODE,do_31257982486549299219976,2018-09-03T10:27:24.854+0000,https://ekstep-public-prod.s3-ap-south-1.amazonaws.com/content/do_31257982486549299219976/artifact/1mszjq5j5t0lhf269hi_cubloczzfjedt.thumb.png,prod.diksha.app,https://www.youtube.com/embed/DSo771Sn5Ik?autoplay=1&enablejsapi=1,,['Learner'],CBSE,in.ekstep,ekstep,['do_312588948146331648118552'],4,3961fd1a-48dd-4993-bbc4-766cd1a7556d,online,identity,Resource,9480,['ncert'],2018-08-30T09:59:12.525+0000,,Contemporary India - II_1_Resources and Development_Resources and Development,https://ekstep-public-prod.s3-ap-south-1.amazonaws.com/ecar_files/do_31257982486549299219976/resources-and-development_1_1535970444569_do_31257982486549299219976_1.0.ecar,ekstep_ncert_k-12,Class 8,domain,hdpi,normal,do_31257982486549299219976,"['Resource', ' Development', ' Human Being', ' Physical Environment', ' Natural Resource', ' Human Resource', ' Quality', ' Quantity', ' Renewable Resource', ' Deplete', ' Non-renewable', ' Recyclable', ' Fossil Fuel', ' Wind', ' Rainfall', ' Biological Resource', ' Vegetation', ' Origin', ' Biotic', ' Abiotic', ' Community', ' Grazing']",['English'],ekstep,2018-09-03T10:27:24.569+0000,,ekstep,2018-09-03T10:27:24.435+0000,,content,English,video/x-youtube,Resources and Development_1,DATA_NODE,575254,Content,['All'],org.ekstep.quiz.app,Examrace_www.youtube.com,,1.0,https://ekstep-public-prod.s3-ap-south-1.amazonaws.com/assets/do_31257982486549299219976/1mszjq5j5t0lhf269hi_cubloczzfjedt.png,['external'],Draft,https://www.youtube.com/embed/DSo771Sn5Ik?autoplay=1&enablejsapi=1,Learn,ecar_files/do_31257982486549299219976/resources-and-development_1_1535970444569_do_31257982486549299219976_1.0.ecar,,230248.0,Live,Geography,['Resources And Development - India'],"{'spine': {'ecarUrl': 'https://ekstep-public-prod.s3-ap-south-1.amazonaws.com/ecar_files/do_31257982486549299219976/resources-and-development_1_1535970444734_do_31257982486549299219976_1.0_spine.ecar', 'size': 230247.0}}",1535970444435,Default,youtube
Content,DATA_NODE,do_31257982104086937619822,2018-09-03T10:24:20.971+0000,https://ekstep-public-prod.s3-ap-south-1.amazonaws.com/content/do_31257982104086937619822/artifact/1pda3z9akwbj3pzgw7zvlbuli3c3jqcz6.thumb.png,prod.diksha.app,https://www.youtube.com/embed/xn-3C1UMOxc?autoplay=1&enablejsapi=1,,['Learner'],CBSE,in.ekstep,ekstep,['do_312588948146159616218167'],4,3961fd1a-48dd-4993-bbc4-766cd1a7556d,online,identity,Resource,9480,['ncert'],2018-08-30T09:51:25.652+0000,,The Earth : Our Habitat_4_Maps_Symbols_Components of Maps,https://ekstep-public-prod.s3-ap-south-1.amazonaws.com/ecar_files/do_31257982104086937619822/maps_symbols_4_1535970260658_do_31257982104086937619822_1.0.ecar,ekstep_ncert_k-12,Class 8,domain,hdpi,normal,do_31257982104086937619822,"['Component of Map', ' Distance', ' Direction', ' Symbol']",['English'],ekstep,2018-09-03T10:24:20.658+0000,,ekstep,2018-09-03T10:24:20.490+0000,,content,English,video/x-youtube,Maps_Symbols_4,DATA_NODE,574811,Content,['All'],org.ekstep.quiz.app,Smartpathshala_www.youtube.com,,1.0,https://ekstep-public-prod.s3-ap-south-1.amazonaws.com/assets/do_31257982104086937619822/1pda3z9akwbj3pzgw7zvlbuli3c3jqcz6.png,['external'],Draft,https://www.youtube.com/embed/xn-3C1UMOxc?autoplay=1&enablejsapi=1,Learn,ecar_files/do_31257982104086937619822/maps_symbols_4_1535970260658_do_31257982104086937619822_1.0.ecar,,574920.0,Live,Geography,['Concept of Maps'],"{'spine': {'ecarUrl': 'https://ekstep-public-prod.s3-ap-south-1.amazonaws.com/ecar_files/do_31257982104086937619822/maps_symbols_4_1535970260812_do_31257982104086937619822_1.0_spine.ecar', 'size': 574920.0}}",1535970260490,Default,youtube
Content,DATA_NODE,do_31257982254033305629625,2018-09-03T10:25:32.307+0000,https://ekstep-public-prod.s3-ap-south-1.amazonaws.com/content/do_31257982254033305629625/artifact/1eea-wzvbcdh5cxotfwu82upebvo2dlrb.thumb.png,prod.diksha.app,https://ekstep-public-prod.s3-ap-south-1.amazonaws.com/content/do_31257982254033305629625/artifact/1wvvohoj34cmmm9pmwsjit8t_lt_sxhwx_1535622868984.pdf,,['Learner'],CBSE,in.ekstep,ekstep,,4,3961fd1a-48dd-4993-bbc4-766cd1a7556d,inline,identity,Resource,9480,['ncert'],2018-08-30T09:54:28.692+0000,,"Resources and Development_2_Land, Soil, Water, Natural Vegetation and Wildlife Resources_Land Use_Land Use",https://ekstep-public-prod.s3-ap-south-1.amazonaws.com/ecar_files/do_31257982254033305629625/land-soil-water-natural-vegetation-and-wildlife-resources_land-use_1_1535970331977_do_31257982254033305629625_1.0.ecar,ekstep_ncert_k-12,Class 8,domain,hdpi,normal,do_31257982254033305629625,"['Agriculture', ' Forestry', ' Mining', ' Building House', ' Road', ' Land Use', ' Topography', ' Soil', ' Climate', ' Mineral', ' Industry', ' Technology', 'private Land', ' Fodder', ' Fruit', ' Land Degradation', ' Landslide', ' Soil Erosion', ' Common Property Resource']",['English'],ekstep,2018-09-03T10:25:31.977+0000,,ekstep,2018-09-03T10:25:31.770+0000,,content,English,application/pdf,"Land, Soil, Water, Natural Vegetation and Wildlife Resources_Land Use_1",DATA_NODE,574999,Content,['All'],org.ekstep.quiz.app,Poulami Paul_www.wikipedia.org,,1.0,https://ekstep-public-prod.s3-ap-south-1.amazonaws.com/assets/do_31257982254033305629625/1eea-wzvbcdh5cxotfwu82upebvo2dlrb.png,['external'],Draft,https://ekstep-public-prod.s3-ap-south-1.amazonaws.com/content/do_31257982254033305629625/artifact/1wvvohoj34cmmm9pmwsjit8t_lt_sxhwx_1535622868984.pdf,Learn,ecar_files/do_31257982254033305629625/land-soil-water-natural-vegetation-and-wildlife-resources_land-use_1_1535970331977_do_31257982254033305629625_1.0.ecar,,823394.0,Live,Geography,['Land; Soil; Water; Natural Vegetation and Wildlife Resources'],"{'spine': {'ecarUrl': 'https://ekstep-public-prod.s3-ap-south-1.amazonaws.com/ecar_files/do_31257982254033305629625/land-soil-water-natural-vegetation-and-wildlife-resources_land-use_1_1535970332187_do_31257982254033305629625_1.0_spine.ecar', 'size': 313627.0}}",1535970331770,Default,pdf
Content,DATA_NODE,do_31257982283794022419890,2018-09-03T10:25:46.261+0000,https://ekstep-public-prod.s3-ap-south-1.amazonaws.com/content/do_31257982283794022419890/artifact/1y3s9x95svquh3gku30lj8gefqctop4xs.thumb.png,prod.diksha.app,https://www.youtube.com/embed/66Qsy7fTT_k?autoplay=1&enablejsapi=1,,['Learner'],CBSE,in.ekstep,ekstep,['do_312588948146167808218171'],4,3961fd1a-48dd-4993-bbc4-766cd1a7556d,online,identity,Resource,9480,['ncert'],2018-08-30T09:55:05.021+0000,,"Resources and Development_2_Land, Soil, Water, Natural Vegetation and Wildlife Resources_Distribution of Natural Vegetation_Natural Vegetation",https://ekstep-public-prod.s3-ap-south-1.amazonaws.com/ecar_files/do_31257982283794022419890/land-soil-water-natural-vegetation-and-wildlife-resources_distribution-of-natural-vegetation_2_1535970345982_do_31257982283794022419890_1.0.ecar,ekstep_ncert_k-12,Class 8,domain,hdpi,normal,do_31257982283794022419890,"['Vegetation', ' Forest', ' Grassland', ' Scrub', ' Rainfall', ' Water Supply', ' Tundra Vegetation', ' Polar Region', ' Evergreen', ' Deciduous', ' Deciduous Forest', ' Resource', ' Thorny Shrub', ' Plant', ' Ground Cover', ' Spatial']",['English'],ekstep,2018-09-03T10:25:45.981+0000,,ekstep,2018-09-03T10:25:45.822+0000,,content,English,video/x-youtube,"Land, Soil, Water, Natural Vegetation and Wildlife Resources_Distribution of Natural Vegetation_2",DATA_NODE,574985,Content,['All'],org.ekstep.quiz.app,CBSE_www.youtube.com,,1.0,https://ekstep-public-prod.s3-ap-south-1.amazonaws.com/assets/do_31257982283794022419890/1y3s9x95svquh3gku30lj8gefqctop4xs.png,['external'],Draft,https://www.youtube.com/embed/66Qsy7fTT_k?autoplay=1&enablejsapi=1,Learn,ecar_files/do_31257982283794022419890/land-soil-water-natural-vegetation-and-wildlife-resources_distribution-of-natural-vegetation_2_1535970345982_do_31257982283794022419890_1.0.ecar,,347068.0,Live,Geography,['Land; Soil; Water; Natural Vegetation and Wildlife Resources'],"{'spine': {'ecarUrl': 'https://ekstep-public-prod.s3-ap-south-1.amazonaws.com/ecar_files/do_31257982283794022419890/land-soil-water-natural-vegetation-and-wildlife-resources_distribution-of-natural-vegetation_2_1535970346137_do_31257982283794022419890_1.0_spine.ecar', 'size': 347068.0}}",1535970345822,Default,youtube
Content,DATA_NODE,do_31257982345006284829668,2018-09-03T10:26:16.315+0000,https://ekstep-public-prod.s3-ap-south-1.amazonaws.com/content/do_31257982345006284829668/artifact/16jzawzbnfhldavurviurtwiuyw3ao-dy.thumb.png,prod.diksha.app,https://www.youtube.com/embed/pZJZolG2Vbo?autoplay=1&enablejsapi=1,,['Learner'],CBSE,in.ekstep,ekstep,['do_312588948146216960218199'],4,3961fd1a-48dd-4993-bbc4-766cd1a7556d,online,identity,Resource,9480,['ncert'],2018-08-30T09:56:19.743+0000,,Resources and Development_3_Mineral and Power Resources_Power Resources_Conventional Energy-petroleum and its Products,https://ekstep-public-prod.s3-ap-south-1.amazonaws.com/ecar_files/do_31257982345006284829668/mineral-and-power-resources_power-resources_2_1535970376097_do_31257982345006284829668_1.0.ecar,ekstep_ncert_k-12,Class 8,domain,hdpi,normal,do_31257982345006284829668,"['Petroleum', ' Rock', ' Natural Gas', ' Offshore', ' Coastal Area', ' Crude Oil', ' Liquid', ' Geological Formation', ' Black Gold', ' Diesel', ' Petrol', ' Kerosene', ' Wax', ' Plastic', ' Lubricant', ' Iran', ' Iraq', ' Saudi Arabia', ' Qatar', ' Usa', ' Russia', ' Venezuela', ' Algeria', ' Digboi', ' Assam', ' Bombay High', ' Deltas', ' Krishna', ' Godavari River']",['English'],ekstep,2018-09-03T10:26:16.096+0000,,ekstep,2018-09-03T10:26:15.893+0000,,content,English,video/x-youtube,Mineral and Power Resources_Power Resources_2,DATA_NODE,575118,Content,['All'],org.ekstep.quiz.app,Flexiguru_www.youtube.com,,1.0,https://ekstep-public-prod.s3-ap-south-1.amazonaws.com/assets/do_31257982345006284829668/16jzawzbnfhldavurviurtwiuyw3ao-dy.png,['external'],Draft,https://www.youtube.com/embed/pZJZolG2Vbo?autoplay=1&enablejsapi=1,Learn,ecar_files/do_31257982345006284829668/mineral-and-power-resources_power-resources_2_1535970376097_do_31257982345006284829668_1.0.ecar,,374565.0,Live,Geography,['Mineral and Power Resources'],"{'spine': {'ecarUrl': 'https://ekstep-public-prod.s3-ap-south-1.amazonaws.com/ecar_files/do_31257982345006284829668/mineral-and-power-resources_power-resources_2_1535970376197_do_31257982345006284829668_1.0_spine.ecar', 'size': 374565.0}}",1535970375893,Default,youtube
Content,DATA_NODE,do_31257982232344166429611,2018-09-03T10:25:22.631+0000,https://ekstep-public-prod.s3-ap-south-1.amazonaws.com/content/do_31257982232344166429611/artifact/1xi1vzkfjuqasgeau_mre6ukonxpe18d0.thumb.png,prod.diksha.app,https://www.youtube.com/embed/zTtXdj2rZBc?autoplay=1&enablejsapi=1,,['Learner'],CBSE,in.ekstep,ekstep,,4,3961fd1a-48dd-4993-bbc4-766cd1a7556d,online,identity,Resource,9480,['ncert'],2018-08-30T09:54:02.217+0000,,Resources and Development_1_Resources_Types of Resources_Resources and Development,https://ekstep-public-prod.s3-ap-south-1.amazonaws.com/ecar_files/do_31257982232344166429611/resources_types-of-resources_3_1535970322382_do_31257982232344166429611_1.0.ecar,ekstep_ncert_k-12,Class 8,domain,hdpi,normal,do_31257982232344166429611,"['Type of Resource', ' Natural', ' Man-made', ' Land', ' Climate', ' Soil', ' Vegetation', ' Animal', ' Cultural Resource', ' Transport', ' Communication', ' Biotic', ' Abiotic', ' Forest', ' Fishery', ' Rock', ' Mineral', ' Replenishable']",['English'],ekstep,2018-09-03T10:25:22.382+0000,,ekstep,2018-09-03T10:25:22.199+0000,,content,English,video/x-youtube,Resources_Types of Resources_3,DATA_NODE,575019,Content,['All'],org.ekstep.quiz.app,math tricks tips_www.youtube.com,,1.0,https://ekstep-public-prod.s3-ap-south-1.amazonaws.com/assets/do_31257982232344166429611/1xi1vzkfjuqasgeau_mre6ukonxpe18d0.png,['external'],Draft,https://www.youtube.com/embed/zTtXdj2rZBc?autoplay=1&enablejsapi=1,Learn,ecar_files/do_31257982232344166429611/resources_types-of-resources_3_1535970322382_do_31257982232344166429611_1.0.ecar,,217516.0,Live,Geography,['Resources'],"{'spine': {'ecarUrl': 'https://ekstep-public-prod.s3-ap-south-1.amazonaws.com/ecar_files/do_31257982232344166429611/resources_types-of-resources_3_1535970322520_do_31257982232344166429611_1.0_spine.ecar', 'size': 217516.0}}",1535970322199,Default,youtube
Content,DATA_NODE,do_31257982259163136019879,2018-09-03T10:25:34.684+0000,https://ekstep-public-prod.s3-ap-south-1.amazonaws.com/content/do_31257982259163136019879/artifact/1bbewk74ggnf7efomqmkoisg2sirdho59.thumb.png,prod.diksha.app,https://ekstep-public-prod.s3-ap-south-1.amazonaws.com/content/do_31257982259163136019879/artifact/1_j270szoykuoddjv_g87gbiozp8avue8_1535622875274.pdf,,['Learner'],CBSE,in.ekstep,ekstep,['do_312588948146151424218157'],4,3961fd1a-48dd-4993-bbc4-766cd1a7556d,inline,identity,Resource,9480,['ncert'],2018-08-30T09:54:34.955+0000,,"Resources and Development_2_Land, Soil, Water, Natural Vegetation and Wildlife Resources_Conservation of Land Resource_Landslides",https://ekstep-public-prod.s3-ap-south-1.amazonaws.com/ecar_files/do_31257982259163136019879/land-soil-water-natural-vegetation-and-wildlife-resources_conservation-of-land-resource_1_1535970334436_do_31257982259163136019879_1.0.ecar,ekstep_ncert_k-12,Class 8,domain,hdpi,normal,do_31257982259163136019879,"['Landslide', ' Mass Wasting', ' Rockfalls', ' Slopes', ' Debris', ' Groundwater', ' Erosion']",['English'],ekstep,2018-09-03T10:25:34.436+0000,,ekstep,2018-09-03T10:25:34.212+0000,,content,English,application/pdf,"Land, Soil, Water, Natural Vegetation and Wildlife Resources_Conservation of Land Resource_1",DATA_NODE,574932,Content,['All'],org.ekstep.quiz.app,Poulami Paul_www.wikipedia.org,,1.0,https://ekstep-public-prod.s3-ap-south-1.amazonaws.com/assets/do_31257982259163136019879/1bbewk74ggnf7efomqmkoisg2sirdho59.png,['external'],Draft,https://ekstep-public-prod.s3-ap-south-1.amazonaws.com/content/do_31257982259163136019879/artifact/1_j270szoykuoddjv_g87gbiozp8avue8_1535622875274.pdf,Learn,ecar_files/do_31257982259163136019879/land-soil-water-natural-vegetation-and-wildlife-resources_conservation-of-land-resource_1_1535970334436_do_31257982259163136019879_1.0.ecar,,917041.0,Live,Geography,['Land; Soil; Water; Natural Vegetation and Wildlife Resources'],"{'spine': {'ecarUrl': 'https://ekstep-public-prod.s3-ap-south-1.amazonaws.com/ecar_files/do_31257982259163136019879/land-soil-water-natural-vegetation-and-wildlife-resources_conservation-of-land-resource_1_1535970334589_do_31257982259163136019879_1.0_spine.ecar', 'size': 217254.0}}",1535970334212,Default,pdf
