0,artifactUrl,attributions,author,concepts,contentType,createdBy,description,downloadUrl,gradeLevel,identifier,keywords,language,name,objectType,status,subject,variants,content_type,duration,title,title_lan,title_lan_confidence,
,https://www.youtube.com/watch?v=uMdor4luSlQ,,,,Resource,42668933-d589-468e-aafa-ada340283ee0,Draw different types of lines and curves.,https://ekstep-public-prod.s3-ap-south-1.amazonaws.com/ecar_files/do_31249270700347392024305/chapter-8_gintara_mathematics_1525493136731_do_31249270700347392024305_1.0.ecar,[Class 2],do_31249270700347392024305,"[draw, line, curve, Story]",[English],Chapter 8_Gintara_Mathematics,Content,Live,Mathematics,"{u'spine': {u'size': 92585.0, u'ecarUrl': u'https://ekstep-public-prod.s3-ap-south-1.amazonaws.com/ecar_files/do_31249270700347392024305/chapter-8_gintara_mathematics_1525493136828_do_31249270700347392024305_1.0_spine.ecar'}}",youtube,0:05:21,Learn How To Draw Lines | Drawing Exercises For Kids | Basic Drawing Lessons For Kids,en,1,
,https://www.youtube.com/watch?v=nHwMn7kAYiE,,,,Resource,42668933-d589-468e-aafa-ada340283ee0,Addition of Decimal numbers.,https://ekstep-public-prod.s3-ap-south-1.amazonaws.com/ecar_files/do_31249077117206528012952/chapter-8_gintara_mathematics_1525492733076_do_31249077117206528012952_1.0.ecar,[Class 5],do_31249077117206528012952,"[addition, decimal, numbers, Learning / Study material]",[English],Chapter 8_Gintara_Mathematics,Content,Live,Mathematics,"{u'spine': {u'size': 92603.0, u'ecarUrl': u'https://ekstep-public-prod.s3-ap-south-1.amazonaws.com/ecar_files/do_31249077117206528012952/chapter-8_gintara_mathematics_1525492733165_do_31249077117206528012952_1.0_spine.ecar'}}",youtube,0:04:40,5th Grade: Addition of Decimals,en,1,
,https://www.youtube.com/watch?v=61lZpLRnXUM,,,,Resource,42668933-d589-468e-aafa-ada340283ee0,Understand Plane and Curved surfaces. 2D and 3D shapes.,https://ekstep-public-prod.s3-ap-south-1.amazonaws.com/ecar_files/do_31249270879500697624306/chapter-8_gintara_mathematics_1525492106292_do_31249270879500697624306_1.0.ecar,[Class 2],do_31249270879500697624306,"[plane, curved, surface, 2D shapes, 3D shapes, Story]",[English],Chapter 8_Gintara_Mathematics,Content,Live,Mathematics,"{u'spine': {u'size': 92597.0, u'ecarUrl': u'https://ekstep-public-prod.s3-ap-south-1.amazonaws.com/ecar_files/do_31249270879500697624306/chapter-8_gintara_mathematics_1525492106449_do_31249270879500697624306_1.0_spine.ecar'}}",youtube,0:05:37,2D and 3D shapes,en,1,
,https://www.youtube.com/watch?v=xd-C0F-axvI,,,,Resource,42668933-d589-468e-aafa-ada340283ee0,Introduction to Multiples and Factors.,https://ekstep-public-prod.s3-ap-south-1.amazonaws.com/ecar_files/do_31249420299775180825055/chapter-8_gintara_mathematics_1525491242075_do_31249420299775180825055_1.0.ecar,[Class 4],do_31249420299775180825055,"[multiple, multiples, factor, factors, Story]",[English],Chapter 8_Gintara_Mathematics,Content,Live,Mathematics,"{u'spine': {u'size': 92583.0, u'ecarUrl': u'https://ekstep-public-prod.s3-ap-south-1.amazonaws.com/ecar_files/do_31249420299775180825055/chapter-8_gintara_mathematics_1525491242172_do_31249420299775180825055_1.0_spine.ecar'}}",youtube,0:03:02,What are Multiples of a Number? (Old Video),en,1,
,https://www.youtube.com/watch?v=gFYv7oQYka0,,,,Resource,42668933-d589-468e-aafa-ada340283ee0,Understand Even and Odd numbers.,https://ekstep-public-prod.s3-ap-south-1.amazonaws.com/ecar_files/do_31249420499453542425059/chapter-8_gintara_mathematics_1525490088925_do_31249420499453542425059_1.0.ecar,[Class 4],do_31249420499453542425059,"[even, odd, numbers, identify, Story]",[English],Chapter 8_Gintara_Mathematics,Content,Live,Mathematics,"{u'spine': {u'size': 92577.0, u'ecarUrl': u'https://ekstep-public-prod.s3-ap-south-1.amazonaws.com/ecar_files/do_31249420499453542425059/chapter-8_gintara_mathematics_1525490089036_do_31249420499453542425059_1.0_spine.ecar'}}",youtube,0:02:24,Class 5: Even and Odd Number,en,1,
,https://www.youtube.com/watch?v=3LM5V8mXKZ8,,,,Resource,e35b17da-812b-4274-b8f2-aecf6b6ddb06,Measurement of line segment.,https://ekstep-public-prod.s3-ap-south-1.amazonaws.com/ecar_files/do_31249556798196121616155/chapter-8_gintara_mathematics_1525489915868_do_31249556798196121616155_1.0.ecar,[Class 3],do_31249556798196121616155,"[measure, line, line segment, Story]",[English],Chapter 8_Gintara_Mathematics,Content,Live,Mathematics,"{u'spine': {u'size': 92569.0, u'ecarUrl': u'https://ekstep-public-prod.s3-ap-south-1.amazonaws.com/ecar_files/do_31249556798196121616155/chapter-8_gintara_mathematics_1525489915987_do_31249556798196121616155_1.0_spine.ecar'}}",youtube,0:01:05,How to Measure a Line Segment,en,1,
,https://www.youtube.com/watch?v=JAy_CETEyUM,,,,Resource,e35b17da-812b-4274-b8f2-aecf6b6ddb06,Basics of Perimeter.,https://ekstep-public-prod.s3-ap-south-1.amazonaws.com/ecar_files/do_31249556686748876816153/chapter-8_gintara_mathematics_1525489850639_do_31249556686748876816153_1.0.ecar,[Class 3],do_31249556686748876816153,"[perimeter, Story]",[English],Chapter 8_Gintara_Mathematics,Content,Live,Mathematics,"{u'spine': {u'size': 92556.0, u'ecarUrl': u'https://ekstep-public-prod.s3-ap-south-1.amazonaws.com/ecar_files/do_31249556686748876816153/chapter-8_gintara_mathematics_1525489850735_do_31249556686748876816153_1.0_spine.ecar'}}",youtube,0:04:37,Introduction to Perimeter | It's AumSum Time,en,1,
,https://www.youtube.com/watch?v=9dsmVP82tig,,,,Resource,e35b17da-812b-4274-b8f2-aecf6b6ddb06,"Introduction to Point, Ray, Line, Line segment and Angles.",https://ekstep-public-prod.s3-ap-south-1.amazonaws.com/ecar_files/do_31249557004258508826213/chapter-8_gintara_mathematics_1525489773104_do_31249557004258508826213_1.0.ecar,[Class 3],do_31249557004258508826213,"[Point, Rays, line, line segment, angles, Story]",[English],Chapter 8_Gintara_Mathematics,Content,Live,Mathematics,"{u'spine': {u'size': 92594.0, u'ecarUrl': u'https://ekstep-public-prod.s3-ap-south-1.amazonaws.com/ecar_files/do_31249557004258508826213/chapter-8_gintara_mathematics_1525489773214_do_31249557004258508826213_1.0_spine.ecar'}}",youtube,0:04:40,Points Lines Rays (Virginia SOL 3.15) - Mr. Pearson Teaches 3rd Grade,en,1,
,https://www.youtube.com/watch?v=qQ4YaNkA7_4,,,,Resource,42668933-d589-468e-aafa-ada340283ee0,Introduction to Decimal numbers and its place value.,https://ekstep-public-prod.s3-ap-south-1.amazonaws.com/ecar_files/do_31249076817214668812951/chapter-8_gintara_mathematics_1525437564157_do_31249076817214668812951_1.0.ecar,[Class 5],do_31249076817214668812951,"[introduction, Decimal, numbers, place, value, Learning / Study material]",[English],Chapter 8_Gintara_Mathematics,Content,Live,Mathematics,"{u'spine': {u'size': 92625.0, u'ecarUrl': u'https://ekstep-public-prod.s3-ap-south-1.amazonaws.com/ecar_files/do_31249076817214668812951/chapter-8_gintara_mathematics_1525437564236_do_31249076817214668812951_1.0_spine.ecar'}}",youtube,0:05:33,How to Read a Decimal,en,1,
,https://www.youtube.com/watch?v=Wwg1br9-8yk,,,,Resource,42668933-d589-468e-aafa-ada340283ee0,Conversion from decimals to fractions.,https://ekstep-public-prod.s3-ap-south-1.amazonaws.com/ecar_files/do_31249077263323136012953/chapter-8_gintara_mathematics_1525432628422_do_31249077263323136012953_1.0.ecar,[Class 5],do_31249077263323136012953,"[conversion, convert, decimals, fractions, decimals to fractions, Learning / Study material]",[English],Chapter 8_Gintara_Mathematics,Content,Live,Mathematics,"{u'spine': {u'size': 92595.0, u'ecarUrl': u'https://ekstep-public-prod.s3-ap-south-1.amazonaws.com/ecar_files/do_31249077263323136012953/chapter-8_gintara_mathematics_1525432628508_do_31249077263323136012953_1.0_spine.ecar'}}",youtube,0:02:52,Decimals to Fractions,en,1,
,https://www.youtube.com/watch?v=K2dR1ES7Mfk,,,,Resource,42668933-d589-468e-aafa-ada340283ee0,Recognition of numbers from 1 to 5.,https://ekstep-public-prod.s3-ap-south-1.amazonaws.com/ecar_files/do_31249148069168742413573/chapter-8_gintara_mathematics_1525431743781_do_31249148069168742413573_1.0.ecar,[Class 1],do_31249148069168742413573,"[recognize, numbers, 1 to 5, Story]",[English],Chapter 8_Gintara_Mathematics,Content,Live,Mathematics,"{u'spine': {u'size': 92598.0, u'ecarUrl': u'https://ekstep-public-prod.s3-ap-south-1.amazonaws.com/ecar_files/do_31249148069168742413573/chapter-8_gintara_mathematics_1525431743934_do_31249148069168742413573_1.0_spine.ecar'}}",youtube,0:02:24,Animal Numbers 1 to 5: Count the Animal Numbers 1 to 5 Stories for Children Books Edu Early Learning,en,1,
,https://www.youtube.com/watch?v=QSlPm5QYdU8&feature=youtu.be,,,,Resource,99a56f82-7e17-4482-ab83-eac21856176b,"Adolescence,Sex Determination",https://ekstep-public-prod.s3-ap-south-1.amazonaws.com/ecar_files/do_3125019732350484482945/chapter-9_aao-samjhein-vigyan_science_8_1526120139225_do_3125019732350484482945_1.0.ecar,[Class 8],do_3125019732350484482945,"[Adolescence, Sex Determination, chromosomes, Story]",[English],Chapter 9_Aao samjhein vigyan_Science_8,Content,Live,Biology,"{u'spine': {u'size': 92563.0, u'ecarUrl': u'https://ekstep-public-prod.s3-ap-south-1.amazonaws.com/ecar_files/do_3125019732350484482945/chapter-9_aao-samjhein-vigyan_science_8_1526120139373_do_3125019732350484482945_1.0_spine.ecar'}}",youtube,0:02:14,Sex Determination (Ling Nirdharan)_X,en,0.8738988638,
,https://www.youtube.com/watch?v=wRIP45Z0MPc,,,,Resource,42668933-d589-468e-aafa-ada340283ee0,Multiplication of decimal numbers.,https://ekstep-public-prod.s3-ap-south-1.amazonaws.com/ecar_files/do_31249077447276953622940/chapter-9_gintara_mathematics_1525491016522_do_31249077447276953622940_1.0.ecar,[Class 5],do_31249077447276953622940,"[multiplication, decimals, decimal, decimal numbers, Learning / Study material]",[English],Chapter 9_Gintara_Mathematics,Content,Live,Mathematics,"{u'spine': {u'size': 92591.0, u'ecarUrl': u'https://ekstep-public-prod.s3-ap-south-1.amazonaws.com/ecar_files/do_31249077447276953622940/chapter-9_gintara_mathematics_1525491016663_do_31249077447276953622940_1.0_spine.ecar'}}",youtube,0:05:02,Multiplying and Dividing Decimals,en,1,
,https://www.youtube.com/watch?v=Z6-LksV08qU,,,,Resource,42668933-d589-468e-aafa-ada340283ee0,Concept of Lowest or Least Common Multiple.,https://ekstep-public-prod.s3-ap-south-1.amazonaws.com/ecar_files/do_31249420615008256015078/chapter-9_gintara_mathematics_1525490268403_do_31249420615008256015078_1.0.ecar,[Class 4],do_31249420615008256015078,"[least, common, multiple, Story]",[English],Chapter 9_Gintara_Mathematics,Content,Live,Mathematics,"{u'spine': {u'size': 92585.0, u'ecarUrl': u'https://ekstep-public-prod.s3-ap-south-1.amazonaws.com/ecar_files/do_31249420615008256015078/chapter-9_gintara_mathematics_1525490268499_do_31249420615008256015078_1.0_spine.ecar'}}",youtube,0:03:47,LCM for beginners,en,0.9891886115,
,https://www.youtube.com/watch?v=jKo_NrYcAaA,,,,Resource,e35b17da-812b-4274-b8f2-aecf6b6ddb06,International Number System.,https://ekstep-public-prod.s3-ap-south-1.amazonaws.com/ecar_files/do_31249555023248588826190/chapter-9_gintara_mathematics_1525489832607_do_31249555023248588826190_1.0.ecar,[Class 3],do_31249555023248588826190,"[international, number, system, Story]",[English],Chapter 9_Gintara_Mathematics,Content,Live,Mathematics,"{u'spine': {u'size': 92569.0, u'ecarUrl': u'https://ekstep-public-prod.s3-ap-south-1.amazonaws.com/ecar_files/do_31249555023248588826190/chapter-9_gintara_mathematics_1525489832743_do_31249555023248588826190_1.0_spine.ecar'}}",youtube,0:04:15,International Number System | Maths For Kids | Periwinkle,en,1,
,https://www.youtube.com/watch?v=8yVgSFddpDM,,,,Resource,42668933-d589-468e-aafa-ada340283ee0,Recognition and Writing numbers from 1 to 5.,https://ekstep-public-prod.s3-ap-south-1.amazonaws.com/ecar_files/do_31249148239608217613574/chapter-9_gintara_mathematics_1525433095278_do_31249148239608217613574_1.0.ecar,[Class 1],do_31249148239608217613574,"[recognize, write, numbers, 1 to 5, Story]",[English],Chapter 9_Gintara_Mathematics,Content,Live,Mathematics,"{u'spine': {u'size': 92593.0, u'ecarUrl': u'https://ekstep-public-prod.s3-ap-south-1.amazonaws.com/ecar_files/do_31249148239608217613574/chapter-9_gintara_mathematics_1525433095678_do_31249148239608217613574_1.0_spine.ecar'}}",youtube,0:02:11,Learn to Count Numbers 1 to 5 123 for Kids Children,en,1,
,https://www.youtube.com/watch?v=MOGwp6kUb3E,,,,Resource,b2c4e159-d91d-4117-95ee-897ecbe44fde,जल है जीवन,https://ekstep-public-prod.s3-ap-south-1.amazonaws.com/ecar_files/do_3124871304992686082299/chapter-no-_11_hamara-parivesh_evs_1525762416968_do_3124871304992686082299_1.0.ecar,[Class 4],do_3124871304992686082299,"[जल के स्रोत, Story]",[English],CHAPTER NO _11_HAMARA PARIVESH_EVS,Content,Live,EvS,"{u'spine': {u'size': 235089.0, u'ecarUrl': u'https://ekstep-public-prod.s3-ap-south-1.amazonaws.com/ecar_files/do_3124871304992686082299/chapter-no-_11_hamara-parivesh_evs_1525762417097_do_3124871304992686082299_1.0_spine.ecar'}}",youtube,0:03:11,Science - Sources Of  Water - Hindi,en,0.9891305566,
,https://www.youtube.com/watch?v=Xr5nFggQN4I,,,,Resource,b2c4e159-d91d-4117-95ee-897ecbe44fde,जल है जीवन,https://ekstep-public-prod.s3-ap-south-1.amazonaws.com/ecar_files/do_3124871317295513602302/chapter-no-_11_hamara-parivesh_evs_1525761939750_do_3124871317295513602302_1.0.ecar,[Class 4],do_3124871317295513602302,"[जल प्रदूषण, Story]",[English],CHAPTER NO _11_HAMARA PARIVESH_EVS,Content,Live,EvS,"{u'spine': {u'size': 235093.0, u'ecarUrl': u'https://ekstep-public-prod.s3-ap-south-1.amazonaws.com/ecar_files/do_3124871317295513602302/chapter-no-_11_hamara-parivesh_evs_1525761939890_do_3124871317295513602302_1.0_spine.ecar'}}",youtube,0:07:32,Science - Environment - Water Problem - Hindi,en,0.9835118055,
,https://www.youtube.com/watch?v=zAFO2lKp31E,,,,Resource,b2c4e159-d91d-4117-95ee-897ecbe44fde,जल है जीवन,https://ekstep-public-prod.s3-ap-south-1.amazonaws.com/ecar_files/do_3124871327870566401334/chapter-no-_11_hamara-parivesh_evs_1525761384388_do_3124871327870566401334_1.0.ecar,[Class 4],do_3124871327870566401334,"[जल प्रदूषण, Story]",[English],CHAPTER NO _11_HAMARA PARIVESH_EVS,Content,Live,EvS,"{u'spine': {u'size': 235088.0, u'ecarUrl': u'https://ekstep-public-prod.s3-ap-south-1.amazonaws.com/ecar_files/do_3124871327870566401334/chapter-no-_11_hamara-parivesh_evs_1525761384479_do_3124871327870566401334_1.0_spine.ecar'}}",youtube,0:05:14,Science - Environment - Water Pollution - Hindi,en,0.9833352566,
,https://www.youtube.com/watch?v=Cft85egyhtg,,,,Resource,b2c4e159-d91d-4117-95ee-897ecbe44fde,हमारी सुरक्षा,https://ekstep-public-prod.s3-ap-south-1.amazonaws.com/ecar_files/do_3124870094595932162209/chapter-no-_11_hamara-parivesh_evs_1525700221088_do_3124870094595932162209_1.0.ecar,[Class 3],do_3124870094595932162209,"[सुरक्षा, Story]",[English],CHAPTER NO _11_HAMARA PARIVESH_EVS,Content,Live,EvS,"{u'spine': {u'size': 235084.0, u'ecarUrl': u'https://ekstep-public-prod.s3-ap-south-1.amazonaws.com/ecar_files/do_3124870094595932162209/chapter-no-_11_hamara-parivesh_evs_1525700221238_do_3124870094595932162209_1.0_spine.ecar'}}",youtube,0:07:32,How to be safe at home - Hindi,en,1,
,https://www.youtube.com/watch?v=m7G5_oxRcr4,,,,Resource,b2c4e159-d91d-4117-95ee-897ecbe44fde,"वाष्पन, संघनन",https://ekstep-public-prod.s3-ap-south-1.amazonaws.com/ecar_files/do_3124871337523609602305/chapter-no-_12_hamara-parivesh_evs_1525760947539_do_3124871337523609602305_1.0.ecar,[Class 4],do_3124871337523609602305,"[वाष्पन, संघनन, Story]",[English],CHAPTER NO _12_HAMARA PARIVESH_EVS,Content,Live,EvS,"{u'spine': {u'size': 235079.0, u'ecarUrl': u'https://ekstep-public-prod.s3-ap-south-1.amazonaws.com/ecar_files/do_3124871337523609602305/chapter-no-_12_hamara-parivesh_evs_1525760947719_do_3124871337523609602305_1.0_spine.ecar'}}",youtube,0:09:54,Science - Changing weather - Water cycle - Hindi,en,0.9882845283,
,https://www.youtube.com/watch?v=ZTrjYjTkxz4,,,,Resource,b2c4e159-d91d-4117-95ee-897ecbe44fde,जल है तो कल है,https://ekstep-public-prod.s3-ap-south-1.amazonaws.com/ecar_files/do_3124872032170147841374/chapter-no-_13_hamara-parivesh_evs_1526021080074_do_3124872032170147841374_1.0.ecar,[Class 5],do_3124872032170147841374,"[जल का महत्व, Story]",[English],CHAPTER NO _13_HAMARA PARIVESH_EVS,Content,Live,EvS,"{u'spine': {u'size': 235104.0, u'ecarUrl': u'https://ekstep-public-prod.s3-ap-south-1.amazonaws.com/ecar_files/do_3124872032170147841374/chapter-no-_13_hamara-parivesh_evs_1526021080232_do_3124872032170147841374_1.0_spine.ecar'}}",youtube,0:01:43,Science -  Uses of Water (for children) - Hindi,en,1,
,https://www.youtube.com/watch?v=jqGSmImsi1k,,,,Resource,b2c4e159-d91d-4117-95ee-897ecbe44fde,बीज ही बीज,https://ekstep-public-prod.s3-ap-south-1.amazonaws.com/ecar_files/do_3124872096768573441380/chapter-no-_16_hamara-parivesh_evs_1525958243283_do_3124872096768573441380_1.0.ecar,[Class 5],do_3124872096768573441380,"[बीजों का अंकुरण, Story]",[English],CHAPTER NO _16_HAMARA PARIVESH_EVS,Content,Live,EvS,"{u'spine': {u'size': 235090.0, u'ecarUrl': u'https://ekstep-public-prod.s3-ap-south-1.amazonaws.com/ecar_files/do_3124872096768573441380/chapter-no-_16_hamara-parivesh_evs_1525958243858_do_3124872096768573441380_1.0_spine.ecar'}}",youtube,0:03:28,Science -  Germination Of Seed - Hindi,en,0.984940052,
,https://www.youtube.com/watch?v=HW89ToOlP2Q,,,,Resource,b2c4e159-d91d-4117-95ee-897ecbe44fde,विश्व में भारत,https://ekstep-public-prod.s3-ap-south-1.amazonaws.com/ecar_files/do_3124872119673405442342/chapter-no-_17_hamara-parivesh_evs_1525958112103_do_3124872119673405442342_1.0.ecar,[Class 5],do_3124872119673405442342,"[महाद्वीप, Story]",[English],CHAPTER NO _17_HAMARA PARIVESH_EVS,Content,Live,EvS,"{u'spine': {u'size': 235097.0, u'ecarUrl': u'https://ekstep-public-prod.s3-ap-south-1.amazonaws.com/ecar_files/do_3124872119673405442342/chapter-no-_17_hamara-parivesh_evs_1525958112299_do_3124872119673405442342_1.0_spine.ecar'}}",youtube,0:06:31,7 Continents- fun facts ( महाद्वीप ) - In Hindi -Educational video for children,en,1,
,https://www.youtube.com/watch?v=HlOrWg4mygM,,,,Resource,b2c4e159-d91d-4117-95ee-897ecbe44fde,परिवार कल आज और कल,https://ekstep-public-prod.s3-ap-south-1.amazonaws.com/ecar_files/do_3124871716076584962330/chapter-no-_1_hamara-parivesh_evs_1526020352517_do_3124871716076584962330_1.0.ecar,[Class 5],do_3124871716076584962330,"[परिवार, Story]",[English],CHAPTER NO _1_HAMARA PARIVESH_EVS,Content,Live,EvS,"{u'spine': {u'size': 235294.0, u'ecarUrl': u'https://ekstep-public-prod.s3-ap-south-1.amazonaws.com/ecar_files/do_3124871716076584962330/chapter-no-_1_hamara-parivesh_evs_1526020352672_do_3124871716076584962330_1.0_spine.ecar'}}",youtube,0:07:54,Science - How family changed and family migration - Hindi,en,1,
,https://www.youtube.com/watch?v=HlOrWg4mygM,,,,Resource,b2c4e159-d91d-4117-95ee-897ecbe44fde,हमारा परिवार हमारी पहचान,https://ekstep-public-prod.s3-ap-south-1.amazonaws.com/ecar_files/do_3124870969217925121271/chapter-no-_1_hamara-parivesh_evs_1525933315830_do_3124870969217925121271_1.0.ecar,[Class 4],do_3124870969217925121271,"[परिवार, Story]",[English],CHAPTER NO _1_HAMARA PARIVESH_EVS,Content,Live,EvS,"{u'spine': {u'size': 235087.0, u'ecarUrl': u'https://ekstep-public-prod.s3-ap-south-1.amazonaws.com/ecar_files/do_3124870969217925121271/chapter-no-_1_hamara-parivesh_evs_1525933315997_do_3124870969217925121271_1.0_spine.ecar'}}",youtube,0:07:54,Science - How family changed and family migration - Hindi,en,1,
,https://www.youtube.com/watch?v=cXLttKHShbg,,,,Resource,b2c4e159-d91d-4117-95ee-897ecbe44fde,मेरा परिवार मेरी प्रेरणा,https://ekstep-public-prod.s3-ap-south-1.amazonaws.com/ecar_files/do_3124871741455646722331/chapter-no-_2_hamara-parivesh_evs_1526022857134_do_3124871741455646722331_1.0.ecar,[Class 5],do_3124871741455646722331,"[परिवार, Story]",[English],CHAPTER NO _2_HAMARA PARIVESH_EVS,Content,Live,EvS,"{u'spine': {u'size': 235098.0, u'ecarUrl': u'https://ekstep-public-prod.s3-ap-south-1.amazonaws.com/ecar_files/do_3124871741455646722331/chapter-no-_2_hamara-parivesh_evs_1526022857266_do_3124871741455646722331_1.0_spine.ecar'}}",youtube,0:08:07,Science - Importance of family - Hindi,en,0.9841153622,
,https://www.youtube.com/watch?v=BOgTIt_islY,,,,Resource,b2c4e159-d91d-4117-95ee-897ecbe44fde,स्थानीय पेशे और व्यवहार,https://ekstep-public-prod.s3-ap-south-1.amazonaws.com/ecar_files/do_3124871005237002241276/chapter-no-_2_hamara-parivesh_evs_1525868136684_do_3124871005237002241276_1.0.ecar,[Class 4],do_3124871005237002241276,"[व्यवसाय, Story]",[English],CHAPTER NO _2_HAMARA PARIVESH_EVS,Content,Live,EvS,"{u'spine': {u'size': 235100.0, u'ecarUrl': u'https://ekstep-public-prod.s3-ap-south-1.amazonaws.com/ecar_files/do_3124871005237002241276/chapter-no-_2_hamara-parivesh_evs_1525868136865_do_3124871005237002241276_1.0_spine.ecar'}}",youtube,0:07:45,Works people do (Different Occupations) for children - Hindi,en,1,
,https://www.youtube.com/watch?v=7teVqYq1iGk,,,,Resource,b2c4e159-d91d-4117-95ee-897ecbe44fde,गौरव पुरस्कार,https://ekstep-public-prod.s3-ap-south-1.amazonaws.com/ecar_files/do_3124871760922050561363/chapter-no-_3_hamara-parivesh_evs_1526022701083_do_3124871760922050561363_1.0.ecar,[Class 5],do_3124871760922050561363,"[खेल का महत्व, Story]",[English],CHAPTER NO _3_HAMARA PARIVESH_EVS,Content,Live,EvS,"{u'spine': {u'size': 235120.0, u'ecarUrl': u'https://ekstep-public-prod.s3-ap-south-1.amazonaws.com/ecar_files/do_3124871760922050561363/chapter-no-_3_hamara-parivesh_evs_1526022701232_do_3124871760922050561363_1.0_spine.ecar'}}",youtube,0:07:20,Science - Why we should play  (Indoor and Outdoor games) - Hindi,en,1,
,https://www.youtube.com/watch?v=N1iFpgkAuhY,,,,Resource,b2c4e159-d91d-4117-95ee-897ecbe44fde,हमारा भोजन,https://ekstep-public-prod.s3-ap-south-1.amazonaws.com/ecar_files/do_3124871083377786881288/chapter-no-_4_hamara-parivesh_evs_1525866072820_do_3124871083377786881288_1.0.ecar,[Class 4],do_3124871083377786881288,"[भोजन, Story]",[English],CHAPTER NO _4_HAMARA PARIVESH_EVS,Content,Live,EvS,"{u'spine': {u'size': 235072.0, u'ecarUrl': u'https://ekstep-public-prod.s3-ap-south-1.amazonaws.com/ecar_files/do_3124871083377786881288/chapter-no-_4_hamara-parivesh_evs_1525866072979_do_3124871083377786881288_1.0_spine.ecar'}}",youtube,0:07:04,Science - Food we eat (Different foods and health for children) - Hindi,en,1,
,https://www.youtube.com/watch?v=qqTnj8OMPcQ,,,,Resource,b2c4e159-d91d-4117-95ee-897ecbe44fde,खेतों से बाजार तक,https://ekstep-public-prod.s3-ap-south-1.amazonaws.com/ecar_files/do_3124871096790056962276/chapter-no-_5_hamara-parivesh_evs_1526025286378_do_3124871096790056962276_1.0.ecar,[Class 4],do_3124871096790056962276,"[फसल, Story]",[English],CHAPTER NO _5_HAMARA PARIVESH_EVS,Content,Live,EvS,"{u'spine': {u'size': 235103.0, u'ecarUrl': u'https://ekstep-public-prod.s3-ap-south-1.amazonaws.com/ecar_files/do_3124871096790056962276/chapter-no-_5_hamara-parivesh_evs_1526025286543_do_3124871096790056962276_1.0_spine.ecar'}}",youtube,0:05:02,Science - How crops grow - Hindi,en,0.9680646062,
,https://www.youtube.com/watch?v=oetxZwEa4nw,,,,Resource,b2c4e159-d91d-4117-95ee-897ecbe44fde,जीव जंतुओं की उपयोगिता,https://ekstep-public-prod.s3-ap-south-1.amazonaws.com/ecar_files/do_3124871156396523521300/chapter-no-_6_hamara-parivesh_evs_1525862607959_do_3124871156396523521300_1.0.ecar,[Class 4],do_3124871156396523521300,"[जीव जंतुओं के उपयोग, Story]",[English],CHAPTER NO _6_HAMARA PARIVESH_EVS,Content,Live,EvS,"{u'spine': {u'size': 235103.0, u'ecarUrl': u'https://ekstep-public-prod.s3-ap-south-1.amazonaws.com/ecar_files/do_3124871156396523521300/chapter-no-_6_hamara-parivesh_evs_1525862608096_do_3124871156396523521300_1.0_spine.ecar'}}",youtube,0:06:06,Science - Uses of Animals - Hindi,en,1,
,https://www.youtube.com/watch?v=4yrF0wTcqvE,,,,Resource,b2c4e159-d91d-4117-95ee-897ecbe44fde,भोज्य पदार्थों का संरक्षण,https://ekstep-public-prod.s3-ap-south-1.amazonaws.com/ecar_files/do_3124871885656391682336/chapter-no-_8_hamara-parivesh_evs_1526022016139_do_3124871885656391682336_1.0.ecar,[Class 5],do_3124871885656391682336,"[भोज्य पदार्थ, Story]",[English],CHAPTER NO _8_HAMARA PARIVESH_EVS,Content,Live,EvS,"{u'spine': {u'size': 235115.0, u'ecarUrl': u'https://ekstep-public-prod.s3-ap-south-1.amazonaws.com/ecar_files/do_3124871885656391682336/chapter-no-_8_hamara-parivesh_evs_1526022016277_do_3124871885656391682336_1.0_spine.ecar'}}",youtube,0:04:56,Science - Our Food Part 3 - Cooking styles and Preservation methods - Hindi,en,1,
,https://www.youtube.com/watch?v=_Csly0hrr7I,,,,Resource,b2c4e159-d91d-4117-95ee-897ecbe44fde,पौधों के भाग एवं कार्य,https://ekstep-public-prod.s3-ap-south-1.amazonaws.com/ecar_files/do_3124871200719503361310/chapter-no-_8_hamara-parivesh_evs_1525780089003_do_3124871200719503361310_1.0.ecar,[Class 4],do_3124871200719503361310,"[भोजन निर्माण, Story]",[English],CHAPTER NO _8_HAMARA PARIVESH_EVS,Content,Live,EvS,"{u'spine': {u'size': 235119.0, u'ecarUrl': u'https://ekstep-public-prod.s3-ap-south-1.amazonaws.com/ecar_files/do_3124871200719503361310/chapter-no-_8_hamara-parivesh_evs_1525780090069_do_3124871200719503361310_1.0_spine.ecar'}}",youtube,0:10:40,Science - Plant's food and Photosynthesis - Hindi,en,1,
